Video Title,Video URL
The Rhythm of Nature with Black Tea,https://www.youtube.com/watch?v=BJm2biABBrg
"Arana Natural goodness, inspired by 3,000 years of Sri Lankan Ayurveda",https://www.youtube.com/watch?v=8XULks295Nw
Detox with Natural Goodness that Tastes Great – Dilmah Infusions,https://www.youtube.com/watch?v=lOSNA5asvuc
Special Episode: Guiltless Indulgence: Tea Inspired Desserts,https://www.youtube.com/watch?v=pKsyF2HQHDs
The Ceremonial Launch Auction of “The Wisdom in the Leaf”,https://www.youtube.com/watch?v=x-S3twAtfIs
Lots of Socks- Nethmi,https://www.youtube.com/watch?v=beM0EWXGh_g
How to Make Tea Infused Salmon Gravlax,https://www.youtube.com/watch?v=p8EVPrshI_A
How to Make Rose with French Vanilla Tea Turkish Delight,https://www.youtube.com/watch?v=Y9m2MDU_5IY
The Story Behind Your Cup of Tea - Episode 03 Exploring Plant-based Goodness in Tea,https://www.youtube.com/watch?v=k1YRcGTg2c0
How to Make a Green Tea infused Pickle for Seafood,https://www.youtube.com/watch?v=Q7LGA-BWoV4
How to Cold Brew Tea: Mai Tai Tea Cocktail Recipe,https://www.youtube.com/watch?v=ouAgVlxTBiM
Why is antioxidant-rich tea like Dilmah good for your health?,https://www.youtube.com/watch?v=WTK2AjSuXlw
The CEO of Dilmah Has Mango for Teatime,https://www.youtube.com/watch?v=5PYe4aePiRM
Dilmah is Carbon Neutral – from teas to events!,https://www.youtube.com/watch?v=5lKWNhbU9v4
This International Women's Day We Choose to Challenge,https://www.youtube.com/watch?v=8HMdTNNjbAA
Where Does Your English Breakfast Tea Come From?,https://www.youtube.com/watch?v=IcPQ26I-wdc
Special Episode: Discovering the Taste of Fine Tea,https://www.youtube.com/watch?v=azYCx7bOvsA
Drinking Ethical Tea Benefits Humanity,https://www.youtube.com/watch?v=VqSxxRo0zeU
Drinking Tea Helps the Planet,https://www.youtube.com/watch?v=YHfZWeCmel0
The Story Behind Your Cup of Tea - Episode 01: Tea Inspired Trends for the Decade,https://www.youtube.com/watch?v=vYx1qT4Tc7Y
It's love at first sip on Valentine's Day,https://www.youtube.com/watch?v=sY8t5gyQ1y0
The Story Behind Your Cup of Tea: Episode 02 :Chai Wellness in Your Cuppa,https://www.youtube.com/watch?v=x3y1IvzPRo4
Celebrating 73 Years of Independence,https://www.youtube.com/watch?v=gMp2X1H2AAs
How to make a healthy Rose and Tangerine Cooler,https://www.youtube.com/watch?v=duXrm3bB-AU
How to make a healthy Strawberry Almond Tea Mocktail | Immunity Inspired by Tea,https://www.youtube.com/watch?v=tVpsiKgnJqM
How to make a refreshing and healthy Melon Sour Mocktail | Immunity Inspired by Tea,https://www.youtube.com/watch?v=nnl63DnnBuA
How to make a Ginger and Mint Tea Cooler with Moroccan Mint Green Tea | Immunity Inspired by Tea,https://www.youtube.com/watch?v=ZvNc7HsjRu4
How to make a healthy Kiwi and Basil Smash Tea Mocktail with Green Tea | Immunity Inspired by Tea,https://www.youtube.com/watch?v=OY5dL0opMv4
How to make a superfood Turmeric English Breakfast Tea Brew | Immunity Inspired by Tea,https://www.youtube.com/watch?v=z8T0K-CefrY
Tea Inspired Wishes on Australia Day,https://www.youtube.com/watch?v=Q3-L_nZtqgE
2020 Recipient of the Bernd Uber Governor’s Award for Culinary Excellence,https://www.youtube.com/watch?v=8yccpSa0_h4
A cup of kindness from Japan,https://www.youtube.com/watch?v=9bKupRMEzHA
A Christmas Message of Kindness from Shenaya Gabriel,https://www.youtube.com/watch?v=kX8nyIsSx38
Easy to Make Vegan Cheese & Spinach Wrap with Green Tea Peanut Sauce,https://www.youtube.com/watch?v=f-_TcGJzeb8
How to make a Mixed Bean Salad with Tea,https://www.youtube.com/watch?v=ONozuvGZFEI
How to Make a Natural Lemon Verbena and Red Cabbage Salad,https://www.youtube.com/watch?v=Y8TiAXlUcr0
"How to Make a Tangerine, Rose and Grapefruit Gazpacho",https://www.youtube.com/watch?v=y2-W93GLmDU
How to Make a Witlof Waldorf with Dilmah Lychee Tea Salt,https://www.youtube.com/watch?v=fK1nbPBzVec
How to make an Immunity Boosting Swordfish Kokada,https://www.youtube.com/watch?v=eRDKCFzBw3k
How to Make Beetroot Tartare with Black Tea and Walnuts,https://www.youtube.com/watch?v=O4KGyA2tmrA
"How to Make Beetroot, Goat Cheese and Peach Tea Arancini",https://www.youtube.com/watch?v=dTXfL5cYAT4
How to Make Chickpea Fries and Earl Grey Tea Sauce,https://www.youtube.com/watch?v=WzCNFvkbjzs
How to make Roasted Corn and Zucchini Salad with Tea,https://www.youtube.com/watch?v=q18urXdjLk8
How to Make Vegan Protein Balls,https://www.youtube.com/watch?v=sxGAMkKARJY
How to Make Vegan Vietnamese Spring Rolls with Tea Nam Jim,https://www.youtube.com/watch?v=hTZBVShK3eI
Change Takes One,https://www.youtube.com/watch?v=AZa5ZszWn8k
Kinder Christmas,https://www.youtube.com/watch?v=QvhgRMTST04
Episode 3 : All I want for Christmas is my Tea inspired Cocktail (or Vegan Mocktail),https://www.youtube.com/watch?v=zibs0hNzFOw
Tea Inspired Moods | GreenTea,https://www.youtube.com/watch?v=_sMPxGvYK3w
Tea Inspired Togetherness,https://www.youtube.com/watch?v=rp3EtfnTHFg
Episode 2: Good Health & Immunity Tea inspired Lifestyle,https://www.youtube.com/watch?v=o-RI-i-seNU
Episode 2 : It's beginning to look a lot like tea inspired cocktails,https://www.youtube.com/watch?v=KeyfSqHxWrE
Dilmah Innovation – Camellia Epicurean: Inspiring Sri Lankan Culinary Art,https://www.youtube.com/watch?v=fQyqzgN-AKk
Episode 1: Where Tea gets its Taste,https://www.youtube.com/watch?v=6YAMXkY7C90
How to Make a Hot Christmas Punch with Tea,https://www.youtube.com/watch?v=pmhuddcnXCc
Dilmah Tea Estates - Somerset,https://www.youtube.com/watch?v=AoLRTto_t7Q
Thank you Australia for making us Product of the Year again,https://www.youtube.com/watch?v=Y2sxsN6sQjo
Purpose over Profit,https://www.youtube.com/watch?v=Jk6HTVx4gZY
Healthy Food for the Future,https://www.youtube.com/watch?v=v7s1phRwldk
Inspiration on International Chefs Day | Bernd Uber,https://www.youtube.com/watch?v=HLLyuGgzr2Q
Inspiration on International Chefs Day | Chris Naylor,https://www.youtube.com/watch?v=cibF6ZL6G5o
Inspiration on International Chefs Day | Simon Toohey,https://www.youtube.com/watch?v=bM1buhlV6xM
Inspiration on International Chefs Day | Andrea Ferrero,https://www.youtube.com/watch?v=a-0O-4UBkAg
How to Brew the Perfect Chai,https://www.youtube.com/watch?v=uOLgCTSPY_Q
Live Free and Chai Hard: A Podcast,https://www.youtube.com/watch?v=1Gp13sEUons
70th Anniversary Tea Inspiration and Tasting,https://www.youtube.com/watch?v=8VnxXd_6VVE
An Uncommon Joy,https://www.youtube.com/watch?v=wqeVfybXC4I
How to Make Ceylon Black Tea Kombucha | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=fxytLt2Bu18
Melting Moments for Divine Teatime Recipes | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=TGQQEKV1ghM
Easy Sherry Cobbler Cocktail with Tea Recipe | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=Yq-YcuuMlEU
Snapper with Jasmine Green Tea Broth Recipe | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=cPZkdV8hdc8
Apple Rhubarb Crumble with Earl Grey Tea Custard Recipe | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=qPEJREy0lTs
How to Cook Mushroom Ragu with Black Tea | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=K2cRJYUlQZY
How to Cook Buttery Carrots with Dilmah Premium Tea | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=Lw5OfVYJoIk
How to Make Hot Toddy with Moroccan Mint Green Tea | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=zCXYUyHxC_A
Old Fashioned Almond Tea Cocktail Recipe | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=Up-A9Mm8tWA
Chamomile Tea Martini Recipe | Tea Inspired with Simon Toohey,https://www.youtube.com/watch?v=NIcguLX2Df0
මේ ළමයින් පුදුමයි,https://www.youtube.com/watch?v=FkoeR8bkoG0
Tea Inspired by the Pool at Cape Weligama | Vlog,https://www.youtube.com/watch?v=Hpg6Zsruw2k
A Tea Inspired Morning at Cape | Vlog,https://www.youtube.com/watch?v=uejwwbNMhs0
An Afternoon Foodscape at Cape Part 2 | Vlog,https://www.youtube.com/watch?v=mAuXQT3hNCM
An Afternoon Foodscape at Cape |  Vlog,https://www.youtube.com/watch?v=NTgE-t_THCE
How to Make Signature Chais | Vlog,https://www.youtube.com/watch?v=NNPqiWjqyqk
Over a Cuppa with Black Hat Chef – Bernd Uber,https://www.youtube.com/watch?v=EGMboxwk0BU
Master Ravibandu and the Rainbow Rhythms,https://www.youtube.com/watch?v=jrMRBqpbJpI
The Dilmah Viceroy Personal Tea Box,https://www.youtube.com/watch?v=IN5hgeG56ro
Elixir of Ceylon Tea Travel Pack,https://www.youtube.com/watch?v=0l2lBen8vEw
Cracking open a cold one | Pirate Life Tea Beer Tasting,https://www.youtube.com/watch?v=59MWbW2aQGU
Celebrating 70 Years of Tea with Camellia Epicurean,https://www.youtube.com/watch?v=PgWAEuCx9F4
Tuk Tuk Literacy,https://www.youtube.com/watch?v=iQjrOedw0yY
Trusted Brands Award 2020,https://www.youtube.com/watch?v=EwrVtR4ZcGg
Three Generations of Family Passion in Tea,https://www.youtube.com/watch?v=Q4lGO-IU6HQ
An Empowering Culinary Celebration in the East,https://www.youtube.com/watch?v=le6eDOy7Yg4
Episode 05: MasterChef Australia Finalist Simon: what’s in your cup of tea? | Sustainability,https://www.youtube.com/watch?v=nF6fdg0DDAU
Episode 04: MasterChef Australia Finalist Simon: what’s in your cup of tea? | Purpose,https://www.youtube.com/watch?v=P5cGAb8zifQ
Episode 03:MasterChef Australia Finalist Simon: what’s in your cup of tea?|Passion of the Tea Grower,https://www.youtube.com/watch?v=_ZQMMAcGfLs
Episode 02: MasterChef Australia Finalist Simon: what’s in your cup of tea? | Purity,https://www.youtube.com/watch?v=r0OEwnM8OOE
Youth Lead the Way,https://www.youtube.com/watch?v=c2JyA9IOswE
Tease your taste buds to a whole new dimension of Tea,https://www.youtube.com/watch?v=LS5KjYPvq4g
Conserving Sri Lanka's Mangrove Forests,https://www.youtube.com/watch?v=HJTJ-nUrCHU
MasterChef Australia Finalist Simon: what’s in your cup of tea? | Handcrafted,https://www.youtube.com/watch?v=DQU2vWc_dz4
Afternoon Tea for the 21st Century - Sri Lanka,https://www.youtube.com/watch?v=eNZoBBgFyMc
Greening Batticaloa,https://www.youtube.com/watch?v=S4A4iXGzx2g
Discover a unique story of sustainability by Dilmah Tea,https://www.youtube.com/watch?v=ogcBiUESuVo
Tea in tune with you. Tea in tune with what matters – a Dilmah story,https://www.youtube.com/watch?v=KcvDKvHazRQ
How to Brew the Perfect Chai,https://www.youtube.com/watch?v=1BGowWIgNkk
"One Plant, Many Teas",https://www.youtube.com/watch?v=f5xkwbgPCp4
How to Pair Tea with Food,https://www.youtube.com/watch?v=ciRVIuE0VwY
Pairing Chocolate with Tea,https://www.youtube.com/watch?v=5vF3U-kkVEs
Pairing Sushi with Sencha Green Tea,https://www.youtube.com/watch?v=vXLXZPqLEws
Family of Tea Growers TV Commercial – 2010 Edit,https://www.youtube.com/watch?v=ANLBq7Y8VKc
Tea Inspiration for the 21st Century Next Gen - Singapore Winners,https://www.youtube.com/watch?v=rL4Z2a_GPUM
Show Your Kindness - Nuwan's Story,https://www.youtube.com/watch?v=2xWScOzJSQ4
Easy chicken salad with a tea vinaigrette – S01E03,https://www.youtube.com/watch?v=rDOgqRQpab8
How to make vegan stew with a herbal infusion tea – S01E13,https://www.youtube.com/watch?v=2PndKG8OQ-s
Peppermint tea infused lamb and tzatziki recipe – S01E07,https://www.youtube.com/watch?v=ADbG28-tP1E
How to make Tea Infused Chocolate Pudding with Rooibos Tea – S01E05,https://www.youtube.com/watch?v=CL07ObgXK_Y
Mojito with Moroccan Mint Green Tea Recipe – S01E10,https://www.youtube.com/watch?v=UuyHtkvWbt8
How to use Gin and Tea in Cocktails – S01E04,https://www.youtube.com/watch?v=ctvuwnzq3us
How to make a rum tea cocktail – S01E06,https://www.youtube.com/watch?v=fGHJatGTJ-Y
Easy mocktail recipes using Dilmah Elixir of Green Tea with Jasmine – S01E08,https://www.youtube.com/watch?v=C8Yt9XFF958
Dilmah Ethical Tea TV Commercial – 2006,https://www.youtube.com/watch?v=cC3uDwdLh-M
Jasmine Green Tea Crusted Salmon Recipe – S01E11,https://www.youtube.com/watch?v=xA0qzGlhZBU
Minty Sunrise by Alberto Pizarro,https://www.youtube.com/watch?v=TE8QJ6fS8Gc
"New day, new normal, same great taste & goodness",https://www.youtube.com/watch?v=zBM3C57J6J4
Tea Day Greetings from our Tea Team,https://www.youtube.com/watch?v=SL2IZLYM5zk
Serenity in the senses,https://www.youtube.com/watch?v=JcCyzEFD2_I
Hope Season by Alberto Pizarro,https://www.youtube.com/watch?v=p_VyefyseoU
How to cook devilled chicken and pair it with tea – S01E01,https://www.youtube.com/watch?v=YGLG5CkcNic
How to make tea-infused alcohol at home with pomegranate tea – S01E02,https://www.youtube.com/watch?v=gRxckS7sUnw
Wishes from CLF Family,https://www.youtube.com/watch?v=XyVd_A2NVH8
Wishes from the MJF Foundation,https://www.youtube.com/watch?v=cgj6pAaPos0
Wishes from the People of the Tea Gardens,https://www.youtube.com/watch?v=JOzDbqif19U
Wishes from Rainbow & NCCCPDD Kids,https://www.youtube.com/watch?v=rJxuNaFxz_c
Congratulatory Greetings to Dilmah Founder from Chile,https://www.youtube.com/watch?v=1ANEvkpWzNg
Birthday Greetings to Dilmah Founder from Magnit – Russia,https://www.youtube.com/watch?v=EJ6lwelNeIs
Birthday Greetings from The Singapore Chefs’ Association,https://www.youtube.com/watch?v=ISB3LbS0XcA
Birthday Greetings for Dilmah Founder from Miguel,https://www.youtube.com/watch?v=PaUQ8Ax8uiw
A “Tweet” Surprise for Dilmah Founder on his 90th Birthday,https://www.youtube.com/watch?v=kcIyo9cfnWQ
A Tribute to the Dilmah Founder from Darren Bott – Emirates,https://www.youtube.com/watch?v=MM41uPUjaRM
90th Birthday Greetings for Dilmah Founder from Upali,https://www.youtube.com/watch?v=FE9U1_F4jU4
Celebrating a life devoted to tea,https://www.youtube.com/watch?v=PLHCDy4ym1M
Heartfelt Congratulatory Greetings from the Home of Dilmah,https://www.youtube.com/watch?v=aNDkaA7dFvE
A  Birthday Video Bouquet from Dilmah Marketing,https://www.youtube.com/watch?v=mWEz2HA9UTQ
The t-Lounge by Dilmah Pays Tribute to Dilmah Founder,https://www.youtube.com/watch?v=2inVacn8mgY
Happy Birthday on Keys for Dilmah Founder,https://www.youtube.com/watch?v=Mdx0N5OJziw
A Tribute to the Dilmah Founder’s Dream and Birthday,https://www.youtube.com/watch?v=PyWnwokph6Y
An emotional birthday wish from Hospice New Zealand,https://www.youtube.com/watch?v=FSy88Y6qVtM
Love from New Zealand with TVNZ Breakfast on Mr. Dilmah’s birthday,https://www.youtube.com/watch?v=2x3EpLhRQyk
A heartfelt message from Worldchefs to Mr. Dilmah on his birthday,https://www.youtube.com/watch?v=zgsFifmlsZU
Birthday wishes from a life touched by kindness in Sri Lanka,https://www.youtube.com/watch?v=5HP_zXLw8aU
A Tribute to Dilmah Founder from Dilmah Conservation,https://www.youtube.com/watch?v=XlQwqIHE4aA
Dilmah Staff Pay Tribute to Merrill Fernando’s Legacy in Tea,https://www.youtube.com/watch?v=ArgCBGTvWTU
Trilingual Birthday Greetings from Kahawatte Plantations,https://www.youtube.com/watch?v=OECyOoauE3Y
A Heartfelt Prayer for The Dilmah Founder from the Peace Centre,https://www.youtube.com/watch?v=absHhwmGPgg
"From Retail icon Roger Drake and his son JP to their friend, Merrill",https://www.youtube.com/watch?v=8Ap9BK-ZVW8
A Milestone Tribute for Dilmah Founder from Belize,https://www.youtube.com/watch?v=J9w7vQleuAs
Angela & Nigel Scott Raise a Cuppa for Dilmah Founder,https://www.youtube.com/watch?v=6fEzK8Z5J4g
An Acoustic Musical Birthday Greeting for Dilmah Founder,https://www.youtube.com/watch?v=uFiOnC2J800
Birthday Greetings from Dilmah Inspired Rotorua Community Hospice,https://www.youtube.com/watch?v=pnagwrEHTXc
Tea Inspired Birthday Greetings for Dilmah Founder from China,https://www.youtube.com/watch?v=wrlG54LVklE
90th Birthday Greetings for Dilmah Founder from Slovakia,https://www.youtube.com/watch?v=iF4dwzdi-4s
A Birthday Tribute for Dilmah Founder - Kate Stevenson,https://www.youtube.com/watch?v=jh_2DVS3Kw4
Dilmah Founder Inspired 90th Birthday Greeting,https://www.youtube.com/watch?v=BDLbVN_IWSw
Carlos Pastene Raises an Exceptional Cuppa for Dilmah Founder,https://www.youtube.com/watch?v=fSPIFB2CBVc
Dilmah Indonesia Wishes Mr.Fernando the Happiest of Birthdays,https://www.youtube.com/watch?v=Ud0_F0WdJxU
A Bouquet of 90th Birthday Greetings for Dilmah Founder,https://www.youtube.com/watch?v=vm5DwkBnW-k
Musical 90th Birthday Greetings for Dilmah Founder from Down Under,https://www.youtube.com/watch?v=xp4vZd8Vj48
Team Japan Celebrates Dilmah Founder’s Milestones,https://www.youtube.com/watch?v=nDM-jpIBRIY
A raised cuppa and multilingual birthday greeting from the Baltics,https://www.youtube.com/watch?v=ldilDwxyvn8
Mirko from Slovenia congratulates Mr. Dilmah on his 70th year in tea,https://www.youtube.com/watch?v=iS97u254Jdc
A Special Tribute to Merrill Fernando from Alston Koch,https://www.youtube.com/watch?v=dZ9UbU_TF1I
A  friendship of 25 years summed up in a birthday greeting,https://www.youtube.com/watch?v=HX9bVg9xTTo
Zoltan Mihalyi sends a birthday greeting to The Teamaker from Hungary,https://www.youtube.com/watch?v=slQSgciVXA4
Jordan sends a nostalgic tea inspired birthday wish to Mr. Dilmah,https://www.youtube.com/watch?v=HFzxsM1N50I
H.E. Major General Dahlan sends tea inspired wishes from Qatar,https://www.youtube.com/watch?v=__qmAnNUFrY
Mr. Redman by Alberto Pizarro,https://www.youtube.com/watch?v=tcOQ1upVopA
Tea Inspired Belarus Toast to Dilmah Founder’s 90th Birthday!,https://www.youtube.com/watch?v=ISWrHqrI5_Y
2 x Black by Alberto Pizarro,https://www.youtube.com/watch?v=LKsDahTMxOM
Dilmah Founder Inspired Tea Cocktail to Spread Joy!,https://www.youtube.com/watch?v=2GxRATT3Xwg
Wishes from Greatwestern Estate,https://www.youtube.com/watch?v=RIExIuhY-7w
A Toast to Dilmah Founder from Dubai,https://www.youtube.com/watch?v=2k-3pNtFZxw
Praise for Dilmah Founder from New Zealand,https://www.youtube.com/watch?v=LslPNSyE9-I
Dilmah Founder Inspired Milestone Wishes from Poland,https://www.youtube.com/watch?v=LxBXlvFr7yQ
A Tribute to Dilmah Founder from Nigeria,https://www.youtube.com/watch?v=yrOpuujbLVk
90th  Birthday Greetings & Gratitude for Dilmah Founder from UAE,https://www.youtube.com/watch?v=-1pJoPzLy5c
Dilmah Egypt Thanks Mr.Fernando for the Best Cup of Tea in the World!,https://www.youtube.com/watch?v=6xWSj-NtNgw
The English have a head start on the 90th birthday tea party!,https://www.youtube.com/watch?v=EnGJqilLVWg
A Video of Gratitude for Dilmah Founder from Longtime Friends in Poland,https://www.youtube.com/watch?v=76pnhgF3V-o
St. Petersburg Team Raise a Cuppa for Merrill Fernando & Dilmah Tea!,https://www.youtube.com/watch?v=8LjPlj_N1PQ
Love from Trinidad and Tobago for Dilmah Founder’s Milestones,https://www.youtube.com/watch?v=U8w4qTKbna8
A Musical Wish for Dilmah Founder from South Africa,https://www.youtube.com/watch?v=SdZMHB5gtSI
Tea Inspired Taiwan Team Pays a Tribute to Dilmah Founder,https://www.youtube.com/watch?v=pqQbO-i4sA8
Dilmah Uzbekistan Wishes Ceylon Tea Guru Merrill Fernando a Great 90th,https://www.youtube.com/watch?v=7vaWhuSAnfg
The Dilmah Kiwis pays tribute to Mr. Dilmah!,https://www.youtube.com/watch?v=zGwMsv3SgeQ
A  ‘Neigh-tieth’ Birthday Surprise Greeting from Australia,https://www.youtube.com/watch?v=rRzDHsCHb9A
90th Birthday Greetings from the Dilmah Team Down Under,https://www.youtube.com/watch?v=ymJFnrbUIHI
A Birthday Message for Dilmah Founder from Iraq,https://www.youtube.com/watch?v=ECx4tFkF59Y
Nostalgic 90th Birthday Greetings for Dilmah Founder – The Dormer’s,https://www.youtube.com/watch?v=VCntf9QuZBY
Tea Inspired Birthday Wishes for Dilmah Founder from Vietnam,https://www.youtube.com/watch?v=H7PFK7v1rvU
Signature Cocktail to Celebrate 70 years of Tea Inspiration,https://www.youtube.com/watch?v=NlTIC2CEAV8
Chef Peter Kuruvita & Family Pay Tribute to Dilmah Founder,https://www.youtube.com/watch?v=YjnGdtteNRE
MasterChef Australia finalist Simon Toohey & Georgia wishes Mr. Dilmah,https://www.youtube.com/watch?v=xGnVvnMfX8o
Feliz Cumpleanos for Dilmah Founder from Spain,https://www.youtube.com/watch?v=LCKAZifPUUM
Original Dilmah Anthem – English Edit,https://www.youtube.com/watch?v=i4KhCf0VW_A
Serenity from leaf to cup,https://www.youtube.com/watch?v=3YORl4LTSW0
A Story of Resilience : Tomorrow is Almost Here : Sri Lanka Travel,https://www.youtube.com/watch?v=12zXASIEuWY
Dilmah School of Tea Commercial 2010,https://www.youtube.com/watch?v=xobvXVBRtxw
Ethics Edit 2010,https://www.youtube.com/watch?v=W5so1PyaBmQ
Generations Edit 2010,https://www.youtube.com/watch?v=n3MwufB9f9Y
Serenity Inspired by Tea,https://www.youtube.com/watch?v=lCAQcIrHLCg
TI21 - Four Seasons Koh Samui Wins Gold,https://www.youtube.com/watch?v=HteYRpi_UyU
Tea & Health: How tea boosts immunity,https://www.youtube.com/watch?v=5xnzUYEklx8
Sustainability Lifestyle Series: How to Make Your Garden Edible,https://www.youtube.com/watch?v=0NRmBpZ8e04
#EachForEquality -  International Women's Day 2020,https://www.youtube.com/watch?v=aVWEb7AgdBg
Dilmah Infusions: Enjoy goodness that tastes great!,https://www.youtube.com/watch?v=_UKSg8LHSSc
Real Elixir Flavoured Water,https://www.youtube.com/watch?v=aYqHDuVGelI
Sparkling Elixir Mango Tea Mocktail Recipe,https://www.youtube.com/watch?v=BJgxz4vtoKs
Dilmah Mango Colada Iced Tea,https://www.youtube.com/watch?v=wlMsVZShL8A
Real Dilmah Elixir Iced Tea,https://www.youtube.com/watch?v=o9dE1ZpX1R8
Real Elixir Sparkling Dilmah Iced Tea,https://www.youtube.com/watch?v=-8icDgv1ly4
Graduation High Tea,https://www.youtube.com/watch?v=ELUArQvoSnA
Frozen Dilmah Elixir of Ceylon Tea,https://www.youtube.com/watch?v=Kh3M1pHzjQs
Cheers to World Bartenders Day!,https://www.youtube.com/watch?v=mH6zNZIrbvY
"Rooibos Cinnamon, Turmeric, Ginger & Nutmeg Infusion",https://www.youtube.com/watch?v=ziO8ecGWmMU
"Red Rooibos Moringa, Chilli, Cocoa & Cardamom Infusion",https://www.youtube.com/watch?v=QUFyO3llCXc
70th School of Tea Celebrates 10 years of Tea Inspired Knowledge,https://www.youtube.com/watch?v=xPBzUH_cckU
What does tea have to do with being carbon neutral?,https://www.youtube.com/watch?v=swpUtYKaenQ
Celebrating 72 years as one team,https://www.youtube.com/watch?v=H3TqkrFBGD0
A Cup of Kindness with Kids,https://www.youtube.com/watch?v=DJgHb2j4kuw
A Sustainable Value Chain,https://www.youtube.com/watch?v=rDFWGjX3oi8
An Elegant Tea Pairing with Dilmah Ceylon Silver Tips,https://www.youtube.com/watch?v=EQs72lEhCQA
Dilmah's Sustainability Packaging Journey,https://www.youtube.com/watch?v=Hw00Hqz1ntU
Moments from Celebrating Differences 2019,https://www.youtube.com/watch?v=wdiB9Ws-jjs
Share a Cup of Kindness with a Colleague,https://www.youtube.com/watch?v=q--lhkjan4A
Dilmah Family pray for Australia,https://www.youtube.com/watch?v=UQY27g8UT78
Share a Cup of Kindness with an Elderly Person,https://www.youtube.com/watch?v=G2wAJRY9a98
15 years since Tsunami - Standing Strong,https://www.youtube.com/watch?v=8itgUCpWqHc
Share a Cup of Kindness with a Friend,https://www.youtube.com/watch?v=yC16kC2zOJg
Tsunami - 15 years ago,https://www.youtube.com/watch?v=JumBG05m3yg
Sustainable Lifestyles Series: How to Live Smart,https://www.youtube.com/watch?v=B_Yh5GvTgaM
Merry Christmas 2019!,https://www.youtube.com/watch?v=C4TZzaIC_xU
A Cup of Kindness,https://www.youtube.com/watch?v=c_j6adzFwzA
We are preparing to Celebrate our Differences ..,https://www.youtube.com/watch?v=UeFGeLfMPiE
Tea with Altitude …,https://www.youtube.com/watch?v=sZ8fBZ3cIlM
Our Agricultural Traditions – Chena Cultivation,https://www.youtube.com/watch?v=A8vTUymBUeI
How Dilmah Elixir of Ceylon is Made,https://www.youtube.com/watch?v=ZeViX-LwGgE
"Celebrating a Tea Inspired Christmas: Rose, Marzipan & Mint Parfait",https://www.youtube.com/watch?v=IyIbg-gEneQ
Dilmah founder Merrill J. Fernando’s work recognized with NZ doctorate,https://www.youtube.com/watch?v=2u7aaBnOziI
Chamomile Flowers Infused Chicken Salad,https://www.youtube.com/watch?v=TY0_uDgJd78
Dilmah Infusions - Inspired by Natural Wellness: A Delicious Brew,https://www.youtube.com/watch?v=3Uirgh3QQ_k
"Теперь 100%-ый цейлонский чай Dilmah, коллекция Story of Tea, доступен в России в гипермаркетах АШАН",https://www.youtube.com/watch?v=tUDctsvxOS0
Bocuse d’Or Sri Lanka 2019 – What You Need to Know,https://www.youtube.com/watch?v=YKFr8g62gmM
Dilmah Enables Michelin Star Chef Training for Bocuse d’Or ‘19,https://www.youtube.com/watch?v=b6EMQQsnVDQ
Ti21 NEXT GEN Challenge - Singapore,https://www.youtube.com/watch?v=A6IHtPjZukA
Peter Kuruvita Prepares Pumpkin Risotto with Dilmah Elixir,https://www.youtube.com/watch?v=16Q01skmy2U
The Supreme Chef Winner 2019,https://www.youtube.com/watch?v=aeRfDb4GAu4
Cooking up Innovation,https://www.youtube.com/watch?v=5h9s96t6Jx8
Ruslan Svezhenko from Deira | Dilmah School of Tea,https://www.youtube.com/watch?v=uby7WMq0O8c
Ti21 Indonesia | Gold Winner - The Ritz Carlton,https://www.youtube.com/watch?v=BtSeiv262FU
Patrick Njenga from U.A.E | Dilmah School of Tea,https://www.youtube.com/watch?v=EokDc6hi2NY
Ti21 Indonesia | Gold Winner - Le Meridien Jakarta,https://www.youtube.com/watch?v=WHhHOyHdyuw
Ti21 Indonesia | Gold Winner - Domicile Kitchen & Lounge,https://www.youtube.com/watch?v=0covqexpDJQ
Katherine Hidalgo | Dilmah School of Tea,https://www.youtube.com/watch?v=QLRa92XLbNY
Juan Andrés Garcia  | Dilmah School of Tea,https://www.youtube.com/watch?v=gXjexCK1xqA
#InternationalPeaceDay - Love Sri Lanka,https://www.youtube.com/watch?v=o3PrC-GspNQ
The Asian Debut of Tea Inspiration for the 21st Century,https://www.youtube.com/watch?v=rB1aihvarBc
Chandramouli Perur from Deira | Dilmah School of Tea,https://www.youtube.com/watch?v=Ew8oJfCC2j0
A Culinary Celebration in the East,https://www.youtube.com/watch?v=odW-gG0Ofdc
Overall winner Ti21 - Thailand,https://www.youtube.com/watch?v=HOucRCFS_8M
Overall winner Ti21 - Indonesia,https://www.youtube.com/watch?v=QFykjMrGzeo
Thank you Black Caps for inspiring the young cricketers,https://www.youtube.com/watch?v=qBoBJZmbUWA
We Are One - Dilmah Conservation Centre East,https://www.youtube.com/watch?v=RTghql-QjYE
A Cup of Dilmah Tea,https://www.youtube.com/watch?v=MMyo4IXIEQ8
